,Prices_usd,Market_caps,Volume,Date
450,2771,7101529745,18877033,2022-03-17 00:00:00
451,2812,7270772917,5952847,2022-03-18 00:00:00
452,2944,7795968331,11398951,2022-03-19 00:00:00
453,2942,8022743980,8774816,2022-03-20 00:00:00
454,2861,7813376527,8093404,2022-03-21 00:00:00
455,2893,7925101282,9870976,2022-03-22 00:00:00
456,2969,8162546226,9126624,2022-03-23 00:00:00
457,3020,8387734274,13555723,2022-03-24 00:00:00
458,3101,8654053772,19546603,2022-03-25 00:00:00
459,3105,8698209319,20556261,2022-03-26 00:00:00
460,3138,8834490951,8215395,2022-03-27 00:00:00
461,3281,9238822645,8687340,2022-03-28 00:00:00
462,3326,9444751693,3833857,2022-03-29 00:00:00
463,3400,9621717510,41313412,2022-03-30 00:00:00
464,3384,9783860610,102737879,2022-03-31 00:00:00
465,3284,9725620013,75261520,2022-04-01 00:00:00
466,3448,10337751231,5936468,2022-04-02 00:00:00
467,3441,10398033142,4795499,2022-04-03 00:00:00
468,3517,10726207412,10653421,2022-04-04 00:00:00
469,3516,10796712877,6160294,2022-04-05 00:00:00
470,3414,10620447007,4429251,2022-04-06 00:00:00
471,3168,9952713661,6138424,2022-04-07 00:00:00
472,3233,10198303766,42639452,2022-04-08 00:00:00
473,3187,10108353765,53304861,2022-04-09 00:00:00
474,3265,10431191256,9745725,2022-04-10 00:00:00
475,3210,10384323184,6025650,2022-04-11 00:00:00
476,2981,9658375227,65180899,2022-04-12 00:00:00
477,3033,9857752456,22087348,2022-04-13 00:00:00
478,3120,10307311220,47651100,2022-04-14 00:00:00
479,3022,10010694294,23447911,2022-04-15 00:00:00
480,3045,10277794325,381296487,2022-04-16 00:00:00
481,3066,10393501893,95966488,2022-04-17 00:00:00
482,2991,10173318996,22581041,2022-04-18 00:00:00
483,3059,10457193451,17842073,2022-04-19 00:00:00
484,3101,10679303007,4969471,2022-04-20 00:00:00
485,3078,10642001736,7591857,2022-04-21 00:00:00
486,2983,10390049091,24162818,2022-04-22 00:00:00
487,2968,10449418257,11953529,2022-04-23 00:00:00
488,2939,10375298639,8194285,2022-04-24 00:00:00
489,2919,10339777067,4343555,2022-04-25 00:00:00
490,3006,10682584697,47566995,2022-04-26 00:00:00
491,2807,10115620564,11365708,2022-04-27 00:00:00
492,2888,10597134105,29669080,2022-04-28 00:00:00
493,2933,10866067962,133828333,2022-04-29 00:00:00
494,2816,10507185011,38260669,2022-04-30 00:00:00
495,2734,10238246818,7061719,2022-05-01 00:00:00
496,2829,10750363457,4683544,2022-05-02 00:00:00
497,2859,11202073385,10009636,2022-05-03 00:00:00
498,2782,11061491183,7921234,2022-05-04 00:00:00
499,2940,11765309194,33044938,2022-05-05 00:00:00
500,2748,11043106069,32558643,2022-05-06 00:00:00
501,2696,10977591794,17301375,2022-05-07 00:00:00
502,2638,10775884972,69347331,2022-05-08 00:00:00
503,2505,10264804624,264458133,2022-05-09 00:00:00
504,2233,9321658326,300475307,2022-05-10 00:00:00
505,2324,9676082769,92307598,2022-05-11 00:00:00
506,2055,8680953301,370531747,2022-05-12 00:00:00
507,1931,8089713704,470701666,2022-05-13 00:00:00
508,1958,8227379571,612888426,2022-05-14 00:00:00
509,2016,8434693912,45253254,2022-05-15 00:00:00
510,2113,8845293112,120887834,2022-05-16 00:00:00
511,1991,8345536186,46235396,2022-05-17 00:00:00
512,2064,8661282912,56042985,2022-05-18 00:00:00
513,1885,7911982951,43742728,2022-05-19 00:00:00
514,1988,8338123600,29883119,2022-05-20 00:00:00
515,1932,8104819283,15894248,2022-05-21 00:00:00
516,1928,8090820961,229856569,2022-05-22 00:00:00
517,2000,8396760953,20537828,2022-05-23 00:00:00
518,1936,8132260250,53199528,2022-05-24 00:00:00
519,1938,8130581524,29736468,2022-05-25 00:00:00
520,1902,7988197887,47114276,2022-05-26 00:00:00
521,1769,7442570170,28375783,2022-05-27 00:00:00
522,1683,7080940939,55099478,2022-05-28 00:00:00
523,1757,7395148781,15738989,2022-05-29 00:00:00
524,1772,7452825587,13603261,2022-05-30 00:00:00
525,1954,8223158026,24092937,2022-05-31 00:00:00
